who,problem,when,problem_len,input_len,output_len,diff,result
Omar__Fawzy,C,2024-05-26 18:57:00,133,64,14,medium,0
Omar__Fawzy,C,2024-05-26 18:57:00,133,64,14,medium,0
Omar__Fawzy,C,2024-05-27 21:15:00,133,64,14,medium,0
Omar__Fawzy,C,2024-05-28 14:20:00,133,64,14,medium,0
Omar__Fawzy,C,2024-05-28 14:26:00,133,64,14,medium,0
Omar__Fawzy,C,2024-05-28 14:29:00,133,64,14,medium,0
Omar__Fawzy,C,2024-05-28 14:33:00,133,64,14,medium,0
Omar__Fawzy,C,2024-05-28 14:35:00,133,64,14,medium,0
Omar__Fawzy,C,2024-05-28 14:37:00,133,64,14,medium,1
Omar__Fawzy,C,2024-05-28 14:38:00,133,64,14,medium,1
Omar__Fawzy,C,2024-05-28 14:38:00,133,64,14,medium,1
Omar_dream,A,2024-05-27 16:03:00,66,35,38,easy,0
Omar_dream,A,2024-05-27 18:25:00,66,35,38,easy,0
Omar_dream,A,2024-05-27 18:27:00,66,35,38,easy,1
Omarayoub,B,2024-05-26 18:41:00,67,38,37,easy,0
Omarayoub,B,2024-05-26 18:41:00,67,38,37,easy,0
Omarayoub,B,2024-05-26 18:41:00,67,38,37,easy,0
Omarayoub,B,2024-05-26 18:52:00,67,38,37,easy,0
Omarayoub,B,2024-05-26 18:52:00,67,38,37,easy,0
Omarayoub,B,2024-05-26 19:16:00,67,38,37,easy,1
Omarayoub,B,2024-05-26 19:16:00,67,38,37,easy,1
OmikAcharya,B,2024-05-26 18:47:00,67,38,37,easy,1
OmikAcharya,B,2024-05-26 18:47:00,67,38,37,easy,1
OmikAcharya,C,2024-05-26 19:25:00,133,64,14,medium,0
OmikAcharya,C,2024-05-26 19:25:00,133,64,14,medium,0
OmikAcharya,C,2024-05-26 19:25:00,133,64,14,medium,0
OmikAcharya,C,2024-05-26 19:32:00,133,64,14,medium,0
Omkr2703,A,2024-05-28 07:23:00,66,35,38,easy,0
Omkr2703,A,2024-05-28 07:25:00,66,35,38,easy,1
OnDeathWaitList,B,2024-05-26 18:25:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-26 18:25:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-26 18:25:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-26 18:25:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-26 18:28:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-26 18:28:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-26 18:28:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-26 18:28:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-26 18:32:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-26 18:32:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-26 23:36:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-27 17:50:00,67,38,37,easy,0
OnDeathWaitList,B,2024-05-27 17:55:00,67,38,37,easy,0
OnYour_Side,C,2024-05-26 18:54:00,133,64,14,medium,0
OnYour_Side,C,2024-05-26 18:54:00,133,64,14,medium,0
OnYour_Side,C,2024-05-26 18:59:00,133,64,14,medium,1
OnYour_Side,C,2024-05-26 18:59:00,133,64,14,medium,1
OnYour_Side,D,2024-05-27 16:01:00,60,60,56,medium,0
OnYour_Side,D,2024-05-27 16:09:00,60,60,56,medium,1
OnePiece_3mk,C,2024-05-26 18:16:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 18:16:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 18:39:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 18:39:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 18:39:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 18:39:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 18:41:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 18:41:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 18:52:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 18:52:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 19:13:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-26 19:13:00,133,64,14,medium,0
OnePiece_3mk,C,2024-05-27 21:09:00,133,64,14,medium,0
One_Head,A,2024-05-27 20:50:00,66,35,38,easy,0
One_Head,A,2024-05-27 20:51:00,66,35,38,easy,1
One_piece_is_real_26,B,2024-05-26 18:54:00,67,38,37,easy,1
One_piece_is_real_26,B,2024-05-26 18:54:00,67,38,37,easy,1
One_piece_is_real_26,B,2024-05-26 19:59:00,67,38,37,easy,1
Onelow,A,2024-05-26 18:20:00,66,35,38,easy,1
Onelow,A,2024-05-26 18:20:00,66,35,38,easy,1
Onelow,A,2024-05-26 18:20:00,66,35,38,easy,1
OnkarDubey,B,2024-05-26 18:54:00,67,38,37,easy,0
OnkarDubey,B,2024-05-26 18:54:00,67,38,37,easy,0
OnkarDubey,B,2024-05-26 18:56:00,67,38,37,easy,1
OnkarDubey,B,2024-05-26 18:56:00,67,38,37,easy,1
Only_Gift,C,2024-05-28 05:11:00,133,64,14,medium,0
Only_Gift,C,2024-05-28 05:19:00,133,64,14,medium,0
Only_Gift,C,2024-05-28 05:46:00,133,64,14,medium,0
Only_Gift,C,2024-05-28 06:08:00,133,64,14,medium,0
Only_Gift,C,2024-05-28 06:12:00,133,64,14,medium,0
Only_Gift,C,2024-05-28 06:14:00,133,64,14,medium,1
Only_Gift,C,2024-05-28 06:14:00,133,64,14,medium,0
Onlycontest35,B,2024-05-26 18:25:00,67,38,37,easy,0
Onlycontest35,B,2024-05-26 18:25:00,67,38,37,easy,0
Onlycontest35,B,2024-05-26 18:25:00,67,38,37,easy,0
Onlycontest35,B,2024-05-26 18:25:00,67,38,37,easy,0
Onlycontest35,B,2024-05-26 18:33:00,67,38,37,easy,0
Onlycontest35,B,2024-05-26 18:33:00,67,38,37,easy,0
Onur_Ilgaz,C,2024-05-26 19:33:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-26 19:33:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-27 11:13:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-27 11:17:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-27 12:43:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-27 12:48:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-27 13:01:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-27 13:10:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-27 13:11:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-27 13:23:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-27 13:29:00,133,64,14,medium,1
Onur_Ilgaz,C,2024-05-27 13:30:00,133,64,14,medium,0
Onur_Ilgaz,C,2024-05-27 13:31:00,133,64,14,medium,1
Op_Phoenix,C,2024-05-26 19:23:00,133,64,14,medium,0
Op_Phoenix,C,2024-05-26 19:23:00,133,64,14,medium,0
OracleShadow,B,2024-05-27 23:51:00,67,38,37,easy,0
OracleShadow,B,2024-05-28 00:00:00,67,38,37,easy,1
Orange905,B,2024-05-26 18:28:00,67,38,37,easy,0
Orange905,B,2024-05-26 18:28:00,67,38,37,easy,0
Orange905,B,2024-05-26 18:28:00,67,38,37,easy,0
Orange905,B,2024-05-26 18:28:00,67,38,37,easy,0
Orange905,B,2024-05-26 18:28:00,67,38,37,easy,0
Orange905,B,2024-05-26 18:30:00,67,38,37,easy,0
Orange905,B,2024-05-26 18:30:00,67,38,37,easy,0
Orange905,B,2024-05-26 18:30:00,67,38,37,easy,0
Orange905,B,2024-05-26 18:30:00,67,38,37,easy,0
Orange905,B,2024-05-26 19:13:00,67,38,37,easy,0
Orange905,B,2024-05-26 19:13:00,67,38,37,easy,0
Orange905,B,2024-05-26 19:24:00,67,38,37,easy,1
Orange905,B,2024-05-26 19:24:00,67,38,37,easy,1
OrcSlop,C,2024-05-26 18:17:00,133,64,14,medium,0
OrcSlop,C,2024-05-26 18:44:00,133,64,14,medium,0
OrcSlop,C,2024-05-26 18:44:00,133,64,14,medium,0
OrcSlop,C,2024-05-26 20:27:00,133,64,14,medium,1
Ord1Nary,B,2024-05-26 18:17:00,67,38,37,easy,0
Ord1Nary,B,2024-05-26 18:18:00,67,38,37,easy,1
Ordon#,B,2024-05-27 08:52:00,67,38,37,easy,0
Ordon#,B,2024-05-27 08:55:00,67,38,37,easy,0
Oreki.,C,2024-05-26 19:01:00,133,64,14,medium,1
Oreki.,C,2024-05-26 19:01:00,133,64,14,medium,1
Oreki.,D,2024-05-26 19:19:00,60,60,56,medium,0
Oreki.,D,2024-05-26 19:19:00,60,60,56,medium,0
Oreki.,D,2024-05-26 19:31:00,60,60,56,medium,0
Oreki.,D,2024-05-26 19:32:00,60,60,56,medium,0
OrganicBot,A,2024-05-27 10:35:00,66,35,38,easy,0
OrganicBot,A,2024-05-27 10:36:00,66,35,38,easy,1
Orifkhon,B,2024-05-27 08:28:00,67,38,37,easy,0
Orifkhon,B,2024-05-27 08:29:00,67,38,37,easy,0
Orifkhon,B,2024-05-27 08:30:00,67,38,37,easy,1
Orifkhon,C,2024-05-27 09:04:00,133,64,14,medium,0
Orifkhon,C,2024-05-28 18:31:00,133,64,14,medium,1
OrionJaman,B,2024-05-26 18:30:00,67,38,37,easy,0
OrionJaman,B,2024-05-26 18:30:00,67,38,37,easy,0
OrionJaman,B,2024-05-26 18:30:00,67,38,37,easy,0
OrionJaman,B,2024-05-26 18:31:00,67,38,37,easy,0
OrionJaman,B,2024-05-26 18:31:00,67,38,37,easy,0
Orion_53,B,2024-05-26 18:49:00,67,38,37,easy,0
Orion_53,B,2024-05-26 18:49:00,67,38,37,easy,0
Orion_53,B,2024-05-26 19:19:00,67,38,37,easy,0
Orion_53,B,2024-05-26 19:19:00,67,38,37,easy,0
Orion_53,A,2024-05-26 22:49:00,66,35,38,easy,0
Orion_53,A,2024-05-26 22:50:00,66,35,38,easy,1
OrneryCash,B,2024-05-26 18:24:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:24:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:24:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:24:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:24:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:27:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:27:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:27:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:27:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:53:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:53:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:55:00,67,38,37,easy,0
OrneryCash,B,2024-05-26 18:55:00,67,38,37,easy,0
OrneryCash,B,2024-05-27 07:26:00,67,38,37,easy,0
OrneryCash,B,2024-05-27 07:29:00,67,38,37,easy,0
OrneryCash,B,2024-05-27 07:31:00,67,38,37,easy,0
OrneryCash,B,2024-05-27 07:32:00,67,38,37,easy,0
OrneryCash,B,2024-05-27 07:33:00,67,38,37,easy,0
OrneryCash,B,2024-05-27 07:40:00,67,38,37,easy,1
OrneysOriginal,A,2024-05-26 21:50:00,66,35,38,easy,0
OrneysOriginal,A,2024-05-26 21:54:00,66,35,38,easy,0
OrneysOriginal,A,2024-05-26 22:06:00,66,35,38,easy,1
Osama000abedan,A,2024-05-28 01:26:00,66,35,38,easy,0
Osama000abedan,A,2024-05-28 01:26:00,66,35,38,easy,0
Osama000abedan,A,2024-05-28 01:49:00,66,35,38,easy,0
Osama000abedan,A,2024-05-28 01:51:00,66,35,38,easy,1
OsamaNassar,D,2024-05-26 19:11:00,60,60,56,medium,0
OsamaNassar,D,2024-05-26 19:11:00,60,60,56,medium,0
Osama_Hussein,B,2024-05-26 18:44:00,67,38,37,easy,1
Osama_Hussein,B,2024-05-26 18:44:00,67,38,37,easy,1
Osama_Hussein,C,2024-05-26 19:11:00,133,64,14,medium,0
Osama_Hussein,C,2024-05-26 19:11:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 19:22:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 19:22:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 20:35:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 20:35:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 20:36:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 20:37:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 20:39:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 20:39:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 20:40:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 20:41:00,133,64,14,medium,0
Osama_S10,C,2024-05-26 20:41:00,133,64,14,medium,0
Osama_S10,C,2024-05-27 23:02:00,133,64,14,medium,0
Osama_S10,C,2024-05-27 23:08:00,133,64,14,medium,0
Osama_S10,C,2024-05-27 23:18:00,133,64,14,medium,0
Osama_S10,C,2024-05-27 23:19:00,133,64,14,medium,1
OsazuwaEmmanuel,B,2024-05-26 18:16:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 18:17:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:00:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:00:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:01:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:01:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:02:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:02:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:04:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:04:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:06:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:06:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:08:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:08:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:09:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:09:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:15:00,67,38,37,easy,0
OsazuwaEmmanuel,B,2024-05-26 19:15:00,67,38,37,easy,0
Osman_112,B,2024-05-26 19:26:00,67,38,37,easy,0
Osman_112,B,2024-05-26 19:26:00,67,38,37,easy,0
Osman_112,B,2024-05-26 19:57:00,67,38,37,easy,0
Osman_112,B,2024-05-26 19:58:00,67,38,37,easy,0
Osos_Mo,B,2024-05-27 13:21:00,67,38,37,easy,0
Osos_Mo,B,2024-05-27 13:23:00,67,38,37,easy,0
Osos_Mo,B,2024-05-27 14:01:00,67,38,37,easy,1
Osos_Mo,B,2024-05-27 14:02:00,67,38,37,easy,1
Osos_Mo,C,2024-05-27 15:19:00,133,64,14,medium,0
Osos_Mo,C,2024-05-27 15:23:00,133,64,14,medium,0
Osos_Mo,C,2024-05-27 15:24:00,133,64,14,medium,0
Osos_Mo,C,2024-05-27 15:33:00,133,64,14,medium,0
Osos_Mo,C,2024-05-27 15:36:00,133,64,14,medium,1
Osos_Mo,A,2024-05-27 15:48:00,66,35,38,easy,0
Osos_Mo,A,2024-05-27 15:50:00,66,35,38,easy,0
Osos_Mo,A,2024-05-27 15:51:00,66,35,38,easy,1
OtttType2,B,2024-05-26 19:00:00,67,38,37,easy,1
OtttType2,B,2024-05-26 19:00:00,67,38,37,easy,1
Outlaw_201,B,2024-05-26 18:33:00,67,38,37,easy,1
Outlaw_201,B,2024-05-26 18:33:00,67,38,37,easy,1
Outlaw_201,C,2024-05-26 19:23:00,133,64,14,medium,1
Outlaw_201,C,2024-05-26 19:23:00,133,64,14,medium,1
OverflowError,B,2024-05-26 18:36:00,67,38,37,easy,0
OverflowError,B,2024-05-26 18:36:00,67,38,37,easy,0
Overlord993,D,2024-05-26 19:04:00,60,60,56,medium,0
Overlord993,D,2024-05-26 19:04:00,60,60,56,medium,0
Owen11,C,2024-05-26 18:25:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:25:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:25:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:25:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:25:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:31:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:31:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:44:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:44:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:48:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:48:00,133,64,14,medium,0
Owen11,C,2024-05-26 18:57:00,133,64,14,medium,1
Owen11,C,2024-05-26 18:57:00,133,64,14,medium,1
Owmicron,E,2024-05-26 20:07:00,238,45,215,hard,0
Owmicron,E,2024-05-26 20:40:00,238,45,215,hard,0
Owmicron,E,2024-05-26 20:41:00,238,45,215,hard,0
Owmicron,E,2024-05-26 20:42:00,238,45,215,hard,0
OwnYourSelf,B,2024-05-26 18:58:00,67,38,37,easy,0
OwnYourSelf,B,2024-05-26 18:58:00,67,38,37,easy,0
P.Samyuktha,B,2024-05-26 18:37:00,67,38,37,easy,0
P.Samyuktha,B,2024-05-26 18:37:00,67,38,37,easy,0
P.Samyuktha,B,2024-05-26 18:38:00,67,38,37,easy,0
P.Samyuktha,B,2024-05-26 18:38:00,67,38,37,easy,0
PB_Jesan_JUCSE,B,2024-05-26 19:01:00,67,38,37,easy,0
PB_Jesan_JUCSE,B,2024-05-26 19:01:00,67,38,37,easy,0
PCxShreyansh_2003,B,2024-05-26 18:29:00,67,38,37,easy,1
PCxShreyansh_2003,B,2024-05-26 18:29:00,67,38,37,easy,1
PCxShreyansh_2003,B,2024-05-26 18:29:00,67,38,37,easy,1
PCxShreyansh_2003,B,2024-05-26 18:29:00,67,38,37,easy,1
PG_Mazen,B,2024-05-26 18:25:00,67,38,37,easy,0
PG_Mazen,B,2024-05-26 18:25:00,67,38,37,easy,0
PG_Mazen,B,2024-05-26 18:25:00,67,38,37,easy,0
PG_Mazen,B,2024-05-26 18:25:00,67,38,37,easy,0
PILGR1M_,B,2024-05-26 19:25:00,67,38,37,easy,1
PILGR1M_,B,2024-05-26 19:25:00,67,38,37,easy,1
PK__CODER,B,2024-05-26 18:16:00,67,38,37,easy,0
PK__CODER,B,2024-05-26 18:18:00,67,38,37,easy,0
PK__CODER,B,2024-05-26 18:19:00,67,38,37,easy,0
PK__CODER,B,2024-05-26 18:24:00,67,38,37,easy,0
PK__CODER,B,2024-05-26 18:24:00,67,38,37,easy,0
PK__CODER,B,2024-05-26 18:24:00,67,38,37,easy,0
PK__CODER,B,2024-05-26 18:24:00,67,38,37,easy,0
PK__CODER,B,2024-05-26 18:24:00,67,38,37,easy,0
PK__CODER,B,2024-05-26 18:41:00,67,38,37,easy,1
PK__CODER,B,2024-05-26 18:41:00,67,38,37,easy,1
PK__CODER,C,2024-05-26 19:22:00,133,64,14,medium,0
PK__CODER,C,2024-05-26 19:22:00,133,64,14,medium,0
PK__CODER,C,2024-05-26 19:23:00,133,64,14,medium,0
PK__CODER,C,2024-05-26 19:23:00,133,64,14,medium,0
PK__CODER,C,2024-05-26 19:28:00,133,64,14,medium,1
PK__CODER,C,2024-05-26 19:28:00,133,64,14,medium,1
PMaith_BM,B,2024-05-26 19:01:00,67,38,37,easy,1
PMaith_BM,B,2024-05-26 19:01:00,67,38,37,easy,1
POLAROID86,B,2024-05-26 18:12:00,67,38,37,easy,0
POLAROID86,B,2024-05-26 19:00:00,67,38,37,easy,1
POLAROID86,B,2024-05-26 19:00:00,67,38,37,easy,1
PPPrince,A,2024-05-26 18:18:00,66,35,38,easy,0
PPPrince,A,2024-05-26 18:19:00,66,35,38,easy,1
PPRD,A,2024-05-26 18:53:00,66,35,38,easy,1
PPRD,A,2024-05-26 18:53:00,66,35,38,easy,1
PPRD,B,2024-05-26 21:46:00,67,38,37,easy,0
PPRD,B,2024-05-26 21:52:00,67,38,37,easy,0
PRACTICE_TESTT,B,2024-05-26 18:27:00,67,38,37,easy,1
PRACTICE_TESTT,B,2024-05-26 18:27:00,67,38,37,easy,1
PRACTICE_TESTT,B,2024-05-26 18:27:00,67,38,37,easy,1
PRACTICE_TESTT,B,2024-05-26 18:27:00,67,38,37,easy,1
PRAVEEN_YALAMANCHILI,B,2024-05-27 14:38:00,67,38,37,easy,1
PRAVEEN_YALAMANCHILI,B,2024-05-27 14:53:00,67,38,37,easy,0
PRAVEEN_YALAMANCHILI,B,2024-05-27 15:04:00,67,38,37,easy,1
PRIME3015,B,2024-05-27 02:54:00,67,38,37,easy,0
PRIME3015,B,2024-05-27 02:55:00,67,38,37,easy,0
PRIME3015,B,2024-05-27 02:57:00,67,38,37,easy,0
PRIME3015,B,2024-05-27 03:02:00,67,38,37,easy,0
PRIME3015,B,2024-05-27 03:05:00,67,38,37,easy,0
PRIME3015,B,2024-05-27 04:59:00,67,38,37,easy,0
PRIME3015,B,2024-05-27 05:00:00,67,38,37,easy,1
PROELECTRO444,C,2024-05-26 18:26:00,133,64,14,medium,1
PROELECTRO444,C,2024-05-26 18:26:00,133,64,14,medium,1
PROELECTRO444,C,2024-05-26 18:26:00,133,64,14,medium,1
PROELECTRO444,C,2024-05-26 18:26:00,133,64,14,medium,1
PROELECTRO444,D,2024-05-26 19:57:00,60,60,56,medium,0
PROELECTRO444,D,2024-05-26 19:58:00,60,60,56,medium,0
PROELECTRO444,D,2024-05-27 08:21:00,60,60,56,medium,0
PROELECTRO444,D,2024-05-27 08:23:00,60,60,56,medium,0
PROELECTRO444,D,2024-05-27 08:35:00,60,60,56,medium,0
PROELECTRO444,D,2024-05-27 08:45:00,60,60,56,medium,0
PROELECTRO444,D,2024-05-27 09:32:00,60,60,56,medium,0
PROELECTRO444,D,2024-05-27 09:44:00,60,60,56,medium,0
PROELECTRO444,D,2024-05-27 09:49:00,60,60,56,medium,1
PROELECTRO444,D,2024-05-27 09:50:00,60,60,56,medium,0
PRO_A,B,2024-05-26 18:13:00,67,38,37,easy,0
PRO_A,B,2024-05-26 18:18:00,67,38,37,easy,0
PRO_A,B,2024-05-26 18:30:00,67,38,37,easy,0
PRO_A,B,2024-05-26 18:30:00,67,38,37,easy,0
PRO_A,B,2024-05-26 18:30:00,67,38,37,easy,0
PRO_A,B,2024-05-26 22:14:00,67,38,37,easy,0
PROhan,C,2024-05-27 08:46:00,133,64,14,medium,0
PROhan,C,2024-05-27 08:47:00,133,64,14,medium,0
PROhan,C,2024-05-27 08:48:00,133,64,14,medium,0
PROhan,C,2024-05-27 08:52:00,133,64,14,medium,1
PROhan,C,2024-05-27 08:53:00,133,64,14,medium,1
PROhan,C,2024-05-27 08:56:00,133,64,14,medium,0
PROhan,C,2024-05-27 08:58:00,133,64,14,medium,1
PSG19,B,2024-05-27 11:00:00,67,38,37,easy,0
PSG19,B,2024-05-27 11:02:00,67,38,37,easy,1
PSG19,B,2024-05-27 11:02:00,67,38,37,easy,1
PSG19,B,2024-05-27 11:02:00,67,38,37,easy,0
PXLXTA,B,2024-05-26 18:29:00,67,38,37,easy,1
PXLXTA,B,2024-05-26 18:29:00,67,38,37,easy,1
PXLXTA,B,2024-05-26 18:29:00,67,38,37,easy,1
PXLXTA,B,2024-05-26 18:29:00,67,38,37,easy,1
PaceMak1r_13,B,2024-05-26 18:15:00,67,38,37,easy,0
PaceMak1r_13,B,2024-05-26 18:41:00,67,38,37,easy,1
PaceMak1r_13,B,2024-05-26 18:41:00,67,38,37,easy,1
Padmaja,B,2024-05-26 19:24:00,67,38,37,easy,0
Padmaja,B,2024-05-26 19:24:00,67,38,37,easy,0
Padmaja,B,2024-05-26 20:10:00,67,38,37,easy,1
Padmini3404,A,2024-05-26 18:15:00,66,35,38,easy,0
Padmini3404,A,2024-05-26 18:17:00,66,35,38,easy,1
Pain1408,A,2024-05-26 19:11:00,66,35,38,easy,0
Pain1408,A,2024-05-26 19:11:00,66,35,38,easy,0
Pain1408,E,2024-05-26 19:22:00,238,45,215,hard,0
Pain1408,E,2024-05-26 19:22:00,238,45,215,hard,0
PalD,B,2024-05-26 18:15:00,67,38,37,easy,0
PalD,B,2024-05-26 18:17:00,67,38,37,easy,0
PalD,B,2024-05-26 18:20:00,67,38,37,easy,1
PalD,B,2024-05-26 18:20:00,67,38,37,easy,1
Pal_J,B,2024-05-27 21:13:00,67,38,37,easy,0
Pal_J,B,2024-05-27 21:14:00,67,38,37,easy,0
Pal_J,B,2024-05-27 22:03:00,67,38,37,easy,0
Pal_J,B,2024-05-27 22:03:00,67,38,37,easy,0
Pal_J,B,2024-05-27 22:04:00,67,38,37,easy,0
Pal_J,B,2024-05-27 22:12:00,67,38,37,easy,0
Pal_J,B,2024-05-27 22:13:00,67,38,37,easy,1
PanChengLe,B,2024-05-26 18:44:00,67,38,37,easy,0
PanChengLe,B,2024-05-26 18:44:00,67,38,37,easy,0
PanChengLe,B,2024-05-26 19:12:00,67,38,37,easy,0
PanChengLe,B,2024-05-26 19:12:00,67,38,37,easy,0
Panda_codes,B,2024-05-26 18:47:00,67,38,37,easy,1
Panda_codes,B,2024-05-26 18:47:00,67,38,37,easy,1
Panes_Alexandru,B,2024-05-26 19:27:00,67,38,37,easy,1
Panes_Alexandru,B,2024-05-26 19:27:00,67,38,37,easy,1
Pangbai,C,2024-05-27 15:56:00,133,64,14,medium,0
Pangbai,C,2024-05-27 15:58:00,133,64,14,medium,0
Pangbai,C,2024-05-27 16:00:00,133,64,14,medium,0
Pangbai,C,2024-05-27 17:22:00,133,64,14,medium,1
Panjy,C,2024-05-27 16:40:00,133,64,14,medium,0
Panjy,C,2024-05-27 19:20:00,133,64,14,medium,0
Panjy,C,2024-05-27 19:20:00,133,64,14,medium,0
Panjy,C,2024-05-27 19:23:00,133,64,14,medium,0
Panjy,C,2024-05-27 19:23:00,133,64,14,medium,0
Panjy,C,2024-05-27 19:24:00,133,64,14,medium,0
Panjy,C,2024-05-28 08:47:00,133,64,14,medium,0
Panjy,C,2024-05-28 08:49:00,133,64,14,medium,0
Panjy,C,2024-05-28 09:06:00,133,64,14,medium,0
Panjy,C,2024-05-28 09:08:00,133,64,14,medium,1
Pankaj-kumar-3,B,2024-05-26 19:00:00,67,38,37,easy,0
Pankaj-kumar-3,B,2024-05-26 19:00:00,67,38,37,easy,0
Pankaj-kumar-3,B,2024-05-26 19:01:00,67,38,37,easy,1
Pankaj-kumar-3,B,2024-05-26 19:01:00,67,38,37,easy,1
Pankaj777,C,2024-05-26 18:39:00,133,64,14,medium,0
Pankaj777,C,2024-05-26 18:39:00,133,64,14,medium,0
Pankaj777,C,2024-05-26 18:52:00,133,64,14,medium,1
Pankaj777,C,2024-05-26 18:52:00,133,64,14,medium,1
Pankaj9829,A,2024-05-26 18:41:00,66,35,38,easy,1
Pankaj9829,A,2024-05-26 18:41:00,66,35,38,easy,1
Pankaj_Kumar_01,B,2024-05-26 19:08:00,67,38,37,easy,1
Pankaj_Kumar_01,B,2024-05-26 19:08:00,67,38,37,easy,1
Pankaj_Kumar_01,B,2024-05-26 19:08:00,67,38,37,easy,1
Papalinceamazon,A,2024-05-26 18:34:00,66,35,38,easy,0
Papalinceamazon,A,2024-05-26 18:34:00,66,35,38,easy,0
Papalinceamazon,A,2024-05-26 18:34:00,66,35,38,easy,0
PaperCloud,D,2024-05-26 19:30:00,60,60,56,medium,0
